rank,trial_id,selection_metric,mean_selection_score,std_selection_score,n_folds,hidden_size,num_layers,dropout,lr,weight_decay,batch_size,sequence_length,max_epochs
36,139,val_r2,0.3280059297879537,0.247485832266854,3,128,2,0.1,0.0005,0.0,32,9,60
37,159,val_r2,0.3276815414428711,0.25414648662082717,3,256,2,0.3,0.001,0.0,32,9,60
38,148,val_r2,0.3272266387939453,0.2497197359533221,3,64,1,0.0,0.0005,0.0,64,9,60
39,92,val_r2,0.32706286509831745,0.2500662575232039,3,64,1,0.3,0.001,1e-05,32,9,60
40,144,val_r2,0.3255438009897868,0.2799525138774859,3,128,1,0.0,0.001,0.0001,64,12,60
41,187,val_r2,0.3255246082941691,0.27075178131990957,3,256,1,0.5,0.0005,0.0,32,9,60
42,131,val_r2,0.32322122653325397,0.2520330165491252,3,128,1,0.3,0.0001,0.0001,16,9,60
43,137,val_r2,0.3228767116864522,0.2467415464907755,3,64,1,0.1,0.0005,1e-05,16,12,60
44,246,val_r2,0.3226555585861206,0.2722777595998114,3,64,2,0.3,0.001,1e-05,64,12,60
45,253,val_r2,0.3222588102022807,0.22211574324646377,3,32,1,0.3,0.0005,0.0001,16,9,60
46,172,val_r2,0.32171491781870526,0.3026066696035626,3,256,1,0.1,0.0001,0.0,32,12,60
47,110,val_r2,0.32143362363179523,0.26842537647473746,3,64,1,0.0,0.0005,0.0,64,12,60
48,215,val_r2,0.3212768038113912,0.24761330828595166,3,64,1,0.1,0.001,0.0,64,12,60
49,1,val_r2,0.3189244071642558,0.2688844394083381,3,256,1,0.0,0.0005,0.0,16,6,60
50,63,val_r2,0.3186907172203064,0.2764644680706346,3,64,2,0.3,0.0005,1e-05,16,12,60
51,179,val_r2,0.3180015484491984,0.2728184166946121,3,256,2,0.1,0.001,1e-05,64,9,60
52,173,val_r2,0.31799012422561646,0.22458240663989937,3,256,1,0.5,0.0005,1e-05,16,6,60
53,133,val_r2,0.31768234570821124,0.2901589277006037,3,256,1,0.0,0.0005,1e-05,32,12,60
54,182,val_r2,0.3176350990931193,0.2772592542334219,3,128,1,0.0,0.0005,0.0001,64,9,60
55,70,val_r2,0.3162998954455058,0.27339360088350245,3,64,2,0.1,0.0003,0.0001,32,12,60
56,111,val_r2,0.31609974304835003,0.286461186104733,3,256,1,0.1,0.0001,0.0001,32,12,60
57,198,val_r2,0.31533533334732056,0.2567765949629122,3,128,2,0.5,0.001,1e-05,16,9,60
58,127,val_r2,0.31526656945546466,0.2668020048347049,3,256,1,0.5,0.001,0.0001,64,6,60
59,6,val_r2,0.31521105766296387,0.27372804189168565,3,64,1,0.1,0.0005,0.0,32,9,60
60,97,val_r2,0.3146395484606425,0.26957790755528765,3,128,2,0.5,0.001,1e-05,16,12,60
61,117,val_r2,0.3145612080891927,0.2941762751368955,3,64,1,0.0,0.0003,0.0001,16,12,60
62,218,val_r2,0.3140990138053894,0.20461430667366395,3,32,1,0.5,0.001,0.0001,64,12,60
63,130,val_r2,0.3121356964111328,0.29424632744078305,3,256,1,0.0,0.0001,1e-05,16,12,60
64,140,val_r2,0.31075777610143024,0.2648748113792446,3,128,2,0.0,0.0005,0.0001,16,12,60
65,150,val_r2,0.31047020355860394,0.2811010826780173,3,128,1,0.5,0.0005,0.0,64,12,60
66,42,val_r2,0.3104198972384135,0.25571531076018644,3,128,1,0.0,0.001,0.0,32,6,60
67,125,val_r2,0.31004319588343304,0.25011539831315477,3,64,1,0.0,0.001,0.0,16,6,60
68,67,val_r2,0.30996092160542804,0.2723662164182437,3,256,2,0.5,0.0005,0.0001,32,9,60
69,186,val_r2,0.3096069097518921,0.28187183002650607,3,256,1,0.5,0.0005,1e-05,32,12,60
70,195,val_r2,0.30959488948186237,0.211227654910101,3,64,1,0.5,0.0005,0.0,64,9,60
71,34,val_r2,0.30956848462422687,0.24909666085769547,3,128,2,0.3,0.0005,1e-05,16,9,60
72,142,val_r2,0.309440553188324,0.31550131756017846,3,256,2,0.0,0.0005,0.0,64,12,60
73,118,val_r2,0.309120237827301,0.2623666997736287,3,256,2,0.5,0.001,0.0001,16,6,60
74,251,val_r2,0.308455228805542,0.2875062827644988,3,64,1,0.1,0.0005,1e-05,64,9,60
75,84,val_r2,0.3078191677729289,0.30440636196693227,3,256,1,0.0,0.001,1e-05,16,12,60
76,180,val_r2,0.3077883720397949,0.2617405317457538,3,256,1,0.0,0.0005,0.0,64,6,60
77,80,val_r2,0.3067740599314372,0.23200825606864448,3,32,1,0.5,0.001,0.0,16,12,60
78,174,val_r2,0.3067615032196045,0.2490156444915407,3,32,2,0.0,0.0005,1e-05,16,9,60
79,85,val_r2,0.3066589633623759,0.3109160048033512,3,256,2,0.5,0.0003,1e-05,32,12,60
80,202,val_r2,0.30631834268569946,0.2599980460556411,3,128,2,0.0,0.0005,0.0001,32,9,60
81,14,val_r2,0.30629148085912067,0.20478758997181395,3,32,1,0.5,0.0005,0.0,32,12,60
82,22,val_r2,0.306217094262441,0.27468627562600384,3,128,1,0.5,0.001,1e-05,64,12,60
83,59,val_r2,0.3060213327407837,0.2498906488464345,3,256,1,0.5,0.0003,0.0001,16,6,60
84,213,val_r2,0.30430322885513306,0.27388326379785155,3,256,2,0.3,0.0003,1e-05,16,9,60
85,223,val_r2,0.3038274844487508,0.27075873307791193,3,256,2,0.0,0.0001,1e-05,16,9,60
86,192,val_r2,0.3037586609522502,0.25225123765410135,3,128,1,0.5,0.0005,0.0,16,6,60
87,66,val_r2,0.3029214143753052,0.2417613471214221,3,64,1,0.5,0.001,1e-05,32,6,60
88,228,val_r2,0.3017178376515706,0.3137088797729954,3,256,1,0.1,0.001,0.0,16,12,60
89,69,val_r2,0.3016773859659831,0.24782170419013655,3,128,2,0.5,0.0005,0.0001,32,9,60
90,91,val_r2,0.3008974591890971,0.25627008296314796,3,256,1,0.1,0.0005,0.0001,16,6,60
91,212,val_r2,0.3006674846013387,0.25919116559325617,3,256,2,0.5,0.0003,0.0,32,9,60
92,112,val_r2,0.30064934492111206,0.26931446053960034,3,64,2,0.0,0.0005,0.0,32,12,60
93,48,val_r2,0.30028867721557617,0.24375047328208035,3,64,2,0.0,0.0001,0.0,16,9,60
94,234,val_r2,0.29999202489852905,0.24030573902596958,3,128,2,0.5,0.001,0.0,16,6,60
95,83,val_r2,0.29917577902475995,0.2770196397843502,3,128,1,0.1,0.001,0.0001,32,6,60
96,95,val_r2,0.2990481456120809,0.3032819555421895,3,256,1,0.0,0.0003,0.0,64,12,60
97,41,val_r2,0.2987731496493022,0.26156450298954814,3,256,1,0.3,0.0005,0.0001,64,6,60
98,20,val_r2,0.29844846328099567,0.2906045476433647,3,64,1,0.0,0.0005,0.0,32,9,60
99,93,val_r2,0.29709190130233765,0.2513169628121733,3,256,1,0.3,0.0003,1e-05,32,6,60
100,122,val_r2,0.2960442900657654,0.2603704267834104,3,64,2,0.5,0.001,0.0001,32,12,60
101,175,val_r2,0.29592345158259076,0.30807327619216773,3,256,1,0.1,0.0001,1e-05,16,12,60
102,23,val_r2,0.29588228464126587,0.27091017959761,3,128,2,0.3,0.0001,0.0,64,12,60
103,32,val_r2,0.2946468194325765,0.28509621801703144,3,64,1,0.0,0.0005,1e-05,16,12,60
104,233,val_r2,0.29376234610875446,0.2511377568188589,3,128,2,0.0,0.001,0.0,16,9,60
105,194,val_r2,0.2927253047625224,0.2941277559412725,3,128,2,0.5,0.0003,0.0001,32,12,60
106,134,val_r2,0.2924410303433736,0.2656260745320867,3,128,1,0.1,0.0005,1e-05,64,9,60
107,230,val_r2,0.29012372096379596,0.27166195281948924,3,128,2,0.0,0.0001,1e-05,16,9,60
108,47,val_r2,0.28995198011398315,0.26277484253573496,3,256,2,0.0,0.0001,0.0001,32,9,60
109,207,val_r2,0.2898380955060323,0.2478285165807341,3,64,2,0.0,0.0005,0.0,32,9,60
110,214,val_r2,0.28950174649556476,0.2780426609358144,3,64,1,0.5,0.0003,1e-05,64,12,60
111,119,val_r2,0.28865959246953327,0.30415010580929486,3,32,1,0.1,0.001,0.0001,32,12,60
112,245,val_r2,0.2880493799845378,0.2696167077857266,3,256,1,0.1,0.0005,0.0001,64,6,60
113,16,val_r2,0.28786299626032513,0.2696171789345882,3,128,1,0.0,0.001,0.0,16,6,60
114,102,val_r2,0.2874215841293335,0.2208780225293753,3,64,1,0.1,0.0005,0.0,32,6,60
115,12,val_r2,0.28661354382832843,0.3279405991369375,3,256,2,0.0,0.001,1e-05,16,6,60
116,13,val_r2,0.2863470713297526,0.272790782081723,3,128,2,0.0,0.0003,0.0001,16,9,60
117,116,val_r2,0.2859245141347249,0.2391232245190279,3,32,1,0.3,0.001,1e-05,32,9,60
118,171,val_r2,0.2857578595479329,0.30135942537485233,3,32,1,0.0,0.0005,0.0001,16,12,60
119,163,val_r2,0.2845836083094279,0.2302717098708661,3,32,1,0.3,0.0005,1e-05,64,12,60
120,224,val_r2,0.28408477703730267,0.25478294312125355,3,128,2,0.0,0.001,0.0001,32,6,60
121,193,val_r2,0.28396836916605633,0.2373495821065411,3,32,2,0.0,0.001,0.0,32,6,60
122,219,val_r2,0.283871054649353,0.244085588544125,3,256,1,0.5,0.0001,0.0,16,6,60
123,123,val_r2,0.28259172042210895,0.26998133126821466,3,64,1,0.3,0.001,1e-05,64,9,60
124,176,val_r2,0.28249591588974,0.272026882038338,3,128,2,0.0,0.0005,1e-05,32,6,60
125,199,val_r2,0.2823220094045003,0.2021914075216633,3,64,2,0.3,0.001,0.0001,16,9,60
126,128,val_r2,0.2822895447413127,0.24523696391120303,3,64,1,0.5,0.0001,0.0001,16,9,60
127,217,val_r2,0.2822159330050151,0.25847714805817157,3,64,1,0.1,0.001,1e-05,32,12,60
128,24,val_r2,0.2820216615994771,0.279349153181594,3,32,1,0.1,0.001,0.0,16,6,60
129,5,val_r2,0.28178173303604126,0.2585057525263773,3,64,1,0.3,0.0005,0.0001,16,9,60
130,232,val_r2,0.28097007671991986,0.27070811503722886,3,64,1,0.3,0.001,0.0,32,12,60
131,158,val_r2,0.2808947761853536,0.25722780704963716,3,32,2,0.3,0.001,0.0,64,9,60
132,109,val_r2,0.28086260954538983,0.26170559192449044,3,128,2,0.1,0.001,1e-05,32,9,60
133,54,val_r2,0.2793298363685608,0.23220238392275278,3,64,2,0.1,0.001,0.0,32,9,60
134,126,val_r2,0.2790660460789998,0.2740038684394414,3,128,2,0.1,0.0003,0.0,16,9,60
135,206,val_r2,0.2785886724789937,0.28714346996793083,3,128,2,0.3,0.0003,0.0001,32,12,60
136,138,val_r2,0.27800989151000977,0.26130228056180793,3,256,2,0.0,0.0005,0.0,16,6,60
137,35,val_r2,0.27779142061869305,0.2835843327729765,3,64,1,0.3,0.0003,0.0,32,12,60
138,7,val_r2,0.27752208709716797,0.28635492666116646,3,64,1,0.0,0.0005,0.0001,32,12,60
139,57,val_r2,0.2762359380722046,0.30581482643567554,3,256,2,0.3,0.0003,1e-05,16,12,60
140,51,val_r2,0.2760133147239685,0.30223266603949017,3,64,2,0.3,0.0005,1e-05,64,12,60
141,88,val_r2,0.2752794822057088,0.24579448030462844,3,64,2,0.3,0.001,0.0,32,9,60
142,104,val_r2,0.2745625972747803,0.255074378532913,3,128,1,0.1,0.0003,0.0,32,6,60
143,60,val_r2,0.2745063900947571,0.24367360595824966,3,128,1,0.1,0.0005,0.0001,16,6,60
144,124,val_r2,0.27430450916290283,0.2534632421919998,3,32,1,0.3,0.0003,0.0,16,9,60
145,114,val_r2,0.27417272329330444,0.27678755087163087,3,256,2,0.1,0.001,1e-05,64,6,60
146,74,val_r2,0.2740462025006612,0.2817288859987786,3,32,1,0.3,0.0003,1e-05,32,12,60
147,244,val_r2,0.27388336261113483,0.2721456131901015,3,64,2,0.5,0.001,1e-05,32,12,60
148,30,val_r2,0.27366815010706586,0.2541259952950175,3,128,2,0.0,0.0003,0.0001,16,6,60
149,37,val_r2,0.2734423081080119,0.27473752998758727,3,32,1,0.0,0.001,0.0001,64,12,60
150,46,val_r2,0.2727560798327128,0.2935205327075865,3,64,1,0.0,0.001,1e-05,64,12,60
151,56,val_r2,0.2727249463399251,0.24794394377265813,3,64,1,0.3,0.001,0.0,32,6,60
152,177,val_r2,0.2704312602678935,0.2834187398371399,3,256,2,0.0,0.0005,0.0001,64,6,60
153,129,val_r2,0.26861270268758136,0.2720970036003574,3,64,1,0.0,0.001,0.0,64,6,60
154,178,val_r2,0.26849456628163654,0.25691555897886575,3,64,1,0.3,0.001,1e-05,32,6,60
155,164,val_r2,0.26845939954121906,0.24365222037563494,3,64,2,0.3,0.0003,1e-05,16,9,60
156,96,val_r2,0.26824289560317993,0.24539189901511602,3,32,1,0.3,0.0003,0.0001,32,9,60
157,99,val_r2,0.2672393520673116,0.1991384472090806,3,32,2,0.3,0.0005,0.0001,64,9,60
158,72,val_r2,0.26699856917063397,0.1774394703596052,3,32,2,0.5,0.0005,0.0,32,9,60
159,113,val_r2,0.2660779356956482,0.30893085269254694,3,256,2,0.5,0.0001,0.0001,32,12,60
160,236,val_r2,0.26583890120188397,0.2539023077128218,3,64,1,0.0,0.001,0.0,32,6,60
161,141,val_r2,0.26482633749643963,0.273870527581158,3,64,1,0.1,0.0001,0.0001,32,12,60
162,153,val_r2,0.2646949092547099,0.3409852225323381,3,256,2,0.0,0.0003,1e-05,64,12,60
163,44,val_r2,0.26178497076034546,0.28025179260789956,3,64,1,0.3,0.0003,0.0,32,9,60
164,19,val_r2,0.2602906823158264,0.26480048535834055,3,32,1,0.5,0.0003,0.0,32,12,60
165,25,val_r2,0.26025503873825073,0.24012300280050336,3,128,2,0.1,0.0005,0.0,32,6,60
166,145,val_r2,0.259538471698761,0.2944744625179565,3,128,2,0.3,0.001,1e-05,32,12,60
167,40,val_r2,0.2595183451970418,0.27912182903238025,3,32,2,0.3,0.001,0.0,32,12,60
168,18,val_r2,0.2592637340227763,0.30747171281951063,3,32,1,0.1,0.001,1e-05,32,12,60
169,36,val_r2,0.25916465123494464,0.26242846514853924,3,256,2,0.3,0.0003,0.0001,32,6,60
170,205,val_r2,0.2583792805671692,0.2769290004664057,3,32,1,0.0,0.001,0.0,16,12,60
171,61,val_r2,0.25803802410761517,0.26054402749566713,3,128,2,0.0,0.0005,1e-05,16,6,60
172,143,val_r2,0.25796369711558026,0.25181633220854294,3,128,2,0.3,0.001,0.0001,16,6,60
173,77,val_r2,0.2574103871981303,0.2866274168348087,3,64,1,0.0,0.0003,1e-05,64,6,60
174,204,val_r2,0.2567317287127177,0.2536770520260784,3,128,2,0.0,0.001,1e-05,32,6,60
175,160,val_r2,0.25639424721399945,0.27428430909076357,3,256,1,0.1,0.0001,0.0,64,6,60
176,247,val_r2,0.256115198135376,0.2850811193335962,3,128,1,0.0,0.0003,1e-05,32,6,60
177,50,val_r2,0.25584787130355835,0.2036559879675649,3,32,1,0.5,0.0003,0.0,16,9,60
178,238,val_r2,0.25582339366277057,0.2791334524483849,3,256,2,0.0,0.0003,1e-05,64,6,60
179,208,val_r2,0.25581443309783936,0.26573648889455365,3,128,1,0.3,0.0003,0.0,32,6,60
180,39,val_r2,0.2552749713261922,0.26561184248374625,3,256,2,0.3,0.0003,0.0,64,6,60
181,100,val_r2,0.2548544605573018,0.2627445117485059,3,128,2,0.0,0.0005,0.0,16,6,60
182,210,val_r2,0.25326953331629437,0.311172039773158,3,32,2,0.0,0.001,0.0001,64,12,60
183,94,val_r2,0.2531962990760803,0.2832871311275427,3,256,1,0.1,0.0001,0.0001,16,6,60
184,169,val_r2,0.25160447756449383,0.2592961654219817,3,64,1,0.1,0.0003,0.0,32,6,60
185,120,val_r2,0.25148361921310425,0.26617648892984686,3,256,2,0.3,0.0003,0.0,32,6,60
186,167,val_r2,0.2509513298670451,0.2793119186048014,3,128,1,0.1,0.0001,0.0,16,6,60
187,162,val_r2,0.24931867917378744,0.2515930060456014,3,128,2,0.3,0.0003,1e-05,32,6,60
188,203,val_r2,0.24920318524042764,0.26388842200506024,3,256,2,0.1,0.0003,0.0,32,6,60
189,28,val_r2,0.24907233317693075,0.28602946937551554,3,256,1,0.0,0.0003,1e-05,64,6,60
190,196,val_r2,0.2489317258199056,0.2672413284789121,3,256,2,0.5,0.0001,0.0001,16,6,60
191,155,val_r2,0.24797455469767252,0.2825958031280668,3,32,2,0.0,0.001,1e-05,64,12,60
192,231,val_r2,0.24780694643656412,0.21093386910985162,3,32,2,0.3,0.0005,0.0,16,9,60
193,226,val_r2,0.2467999259630839,0.2845702893314328,3,32,2,0.0,0.0001,0.0,16,12,60
194,189,val_r2,0.24637730916341147,0.266339145303766,3,128,1,0.3,0.0001,0.0001,64,9,60
195,216,val_r2,0.24513846635818481,0.21141098968218638,3,32,1,0.3,0.001,0.0001,32,6,60
196,65,val_r2,0.24336455265680948,0.31387644216432253,3,128,2,0.0,0.0001,0.0001,16,12,60
197,121,val_r2,0.24323497215906778,0.2595189085058507,3,64,1,0.5,0.0001,0.0001,32,12,60
198,157,val_r2,0.24287893374760947,0.2849874129175373,3,128,2,0.5,0.0001,0.0,32,12,60
199,200,val_r2,0.24277917544047037,0.27317490286585294,3,256,2,0.0,0.0001,0.0001,16,6,60
200,201,val_r2,0.2420024275779724,0.23987388263581416,3,32,2,0.3,0.001,1e-05,32,9,60
201,237,val_r2,0.24172488848368326,0.27156464521286267,3,128,2,0.0,0.0005,0.0001,32,6,60
202,132,val_r2,0.23882722854614258,0.23174674615100938,3,64,2,0.5,0.001,0.0,16,6,60
203,191,val_r2,0.23843246698379517,0.21686969006786097,3,32,2,0.3,0.0001,0.0,16,12,60
204,75,val_r2,0.23802947998046875,0.24500891859063456,3,32,1,0.1,0.0003,0.0001,64,9,60
205,52,val_r2,0.23655603329340616,0.2064812701301013,3,32,1,0.5,0.0003,0.0001,16,6,60
206,170,val_r2,0.2364290952682495,0.28015715350871,3,128,2,0.0,0.0001,0.0001,64,9,60
207,38,val_r2,0.23588850100835165,0.2964207201442126,3,256,2,0.0,0.0001,0.0,32,6,60
208,152,val_r2,0.2355594038963318,0.23020083988352105,3,32,1,0.5,0.0005,0.0001,32,6,60
209,89,val_r2,0.2345909078915914,0.24039834343244876,3,64,2,0.1,0.0005,0.0001,64,6,60
210,241,val_r2,0.23364595572153726,0.20701547269832296,3,32,2,0.5,0.0003,1e-05,32,9,60
211,211,val_r2,0.23263412714004517,0.2692803011012106,3,64,2,0.1,0.0001,0.0,16,9,60
212,15,val_r2,0.23227034012476602,0.2590654044918792,3,128,2,0.3,0.0005,1e-05,64,6,60
213,149,val_r2,0.23104600111643472,0.2868920854146436,3,32,2,0.1,0.001,0.0001,64,12,60
214,103,val_r2,0.2307069500287374,0.23121152162389524,3,32,2,0.3,0.001,0.0001,32,6,60
215,190,val_r2,0.23037572701772055,0.2949113877601152,3,256,2,0.0,0.0001,1e-05,64,6,60
216,58,val_r2,0.2301026185353597,0.2425985374811949,3,32,1,0.1,0.0003,1e-05,64,6,60
217,2,val_r2,0.23001531759897867,0.2346647326870239,3,32,2,0.0,0.001,0.0001,64,6,60
218,256,val_r2,0.22909661134084067,0.2792175654235588,3,128,2,0.3,0.0005,0.0,64,6,60
219,86,val_r2,0.22809181610743204,0.254491325148525,3,64,2,0.1,0.0001,1e-05,16,6,60
220,146,val_r2,0.22222634156545004,0.23736430271336506,3,64,2,0.5,0.001,1e-05,64,6,60
221,68,val_r2,0.22163118918736777,0.26060345011448915,3,128,2,0.5,0.0001,1e-05,16,6,60
222,55,val_r2,0.21950372060139975,0.2757628962707538,3,128,2,0.3,0.0001,1e-05,64,6,60
223,71,val_r2,0.21856083472569784,0.2559575788943184,3,128,2,0.1,0.0001,1e-05,64,6,60
224,221,val_r2,0.21788922945658365,0.2688985064686753,3,256,2,0.3,0.0001,0.0001,32,6,60
225,8,val_r2,0.21594719092051187,0.26496828856136956,3,32,2,0.1,0.0005,0.0,32,9,60
226,53,val_r2,0.21057687203089395,0.23885853859968362,3,64,2,0.1,0.0003,1e-05,32,6,60
227,105,val_r2,0.210500697294871,0.24918302623382516,3,64,2,0.3,0.0005,1e-05,64,6,60
228,188,val_r2,0.21047315994898477,0.1710413789886529,3,64,1,0.1,0.0001,0.0001,64,9,60
229,222,val_r2,0.20676871140797934,0.24986528546620046,3,32,1,0.3,0.0003,1e-05,32,9,60
230,147,val_r2,0.20659871896107992,0.2785650010153069,3,64,2,0.1,0.0003,0.0001,64,6,60
231,209,val_r2,0.20014051596323648,0.20093944577836548,3,32,1,0.0,0.0003,0.0001,64,9,60
232,31,val_r2,0.2000171740849813,0.22115477790758828,3,64,2,0.5,0.0001,1e-05,64,12,60
233,43,val_r2,0.19988059997558594,0.2616810246282311,3,64,2,0.0,0.0001,1e-05,64,9,60
234,250,val_r2,0.19982008139292398,0.2407773210192765,3,32,2,0.0,0.0003,1e-05,16,6,60
235,135,val_r2,0.1951938271522522,0.2088206483629645,3,32,2,0.1,0.0005,0.0001,16,6,60
236,165,val_r2,0.190339465936025,0.2277208987835192,3,64,2,0.3,0.0005,0.0001,64,6,60
237,255,val_r2,0.18852555751800537,0.18848498530260935,3,32,1,0.0,0.0001,0.0,32,12,60
238,21,val_r2,0.18848623832066855,0.17286442244464637,3,64,1,0.0,0.0001,0.0,64,9,60
239,254,val_r2,0.18838059902191162,0.23158924587732582,3,64,2,0.0,0.0001,0.0,64,9,60
240,10,val_r2,0.18822795152664185,0.15616706183795764,3,32,1,0.5,0.0001,1e-05,32,12,60
241,87,val_r2,0.18577774365743002,0.2095934626729458,3,32,2,0.3,0.001,0.0001,16,6,60
242,62,val_r2,0.1851248343785604,0.2449388669366828,3,32,2,0.0,0.0003,0.0001,64,9,60
243,26,val_r2,0.18376757701237997,0.23248768064839917,3,32,2,0.5,0.0003,0.0,32,9,60
244,156,val_r2,0.18252750237782797,0.2664063171708729,3,32,2,0.1,0.0001,0.0,32,12,60
245,3,val_r2,0.173303484916687,0.13437314643878664,3,32,1,0.0,0.0001,0.0001,32,6,60
246,81,val_r2,0.17169415950775146,0.19332950551347328,3,64,1,0.0,0.0001,0.0,64,12,60
247,227,val_r2,0.16226210196812949,0.18487630848384526,3,32,2,0.0,0.0001,1e-05,32,6,60
248,49,val_r2,0.15837591886520386,0.13677401293415734,3,32,1,0.5,0.0001,1e-05,32,9,60
249,90,val_r2,0.15627408027648926,0.18532085491998718,3,32,2,0.5,0.0001,0.0001,32,6,60
250,154,val_r2,0.135547935962677,0.12678523890561005,3,32,1,0.1,0.0001,0.0,32,6,60
251,79,val_r2,0.13477822144826254,0.09986373258573752,3,64,1,0.3,0.0001,0.0001,64,6,60
252,243,val_r2,0.12915168205897012,0.10249540307646895,3,64,1,0.5,0.0001,0.0,64,9,60
253,183,val_r2,0.10172700881958008,0.09158561467106724,3,32,2,0.1,0.0001,0.0001,64,12,60
254,82,val_r2,0.08450402816136678,0.08150790265172751,3,32,1,0.5,0.0001,0.0,64,12,60
255,64,val_r2,0.06658031543095906,0.045258311719247456,3,32,1,0.3,0.0001,0.0001,64,9,60
256,45,val_r2,0.03434685866038004,0.04326378925012838,3,32,2,0.1,0.0001,1e-05,64,6,60
